dataset,dr_method,dimension,embedding,kta_method,reps_mean,reps_std,random_samples_mean,random_samples_std,learning_rate_mean,learning_rate_std,epochs_config_mean,epochs_config_std,wall_clock_time_mean,wall_clock_time_std,final_alignment_mean,final_alignment_std,final_loss_mean,final_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,balanced_train_accuracy_mean,balanced_train_accuracy_std,balanced_test_accuracy_mean,balanced_test_accuracy_std,f1_score_mean,f1_score_std,precision_mean,precision_std,recall_mean,recall_std,generalization_gap_mean,generalization_gap_std,train_margin_mean,train_margin_std,test_margin_mean,test_margin_std,kernel_variance_mean,kernel_variance_std,effective_rank_mean,effective_rank_std,fro_norm_mean,fro_norm_std,centered_alignment_mean,centered_alignment_std,epochs_mean,epochs_std,training_time_mean,training_time_std,circuit_executions_mean,circuit_executions_std
mobius,fs,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.0964527223356224,0.002139511981288297,0.4361197054386139,0.0,0.6844488382339478,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.464211670715175,0.0,2.543347178034425,0.0,0.11855702102184296,0.0,3.3040428161621094,0.0,242.06736755371094,0.0,0.784015953540802,0.0,20.0,0.0,0.8797738749902541,0.00048640444893252333,1924672.0,0.0
mobius,fs,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.463699513667962,0.019112987931233723,0.4831256866455078,0.0,0.6213349103927612,0.0,0.995,0.0,0.98,0.0,0.9951923076923078,0.0,0.9803921568627452,0.0,0.98,0.0,0.9803921568627452,0.0,0.9803921568627452,0.0,0.015000000000000013,0.0,1.827252686085795,0.0,1.8084694287128622,0.0,0.08092331886291504,0.0,12.31973934173584,0.0,154.46644592285156,0.0,0.6998608708381653,0.0,20.0,0.0,5.44442127799266,0.022263430411935008,1924672.0,0.0
mobius,fs,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.695032513991464,0.03990031631570152,0.15478181838989258,0.0,0.6446341276168823,0.0,0.9975,0.0,0.9899999999999999,0.0,0.9975961538461539,0.0,0.9897959183673469,0.0,0.9899909918927033,0.0,0.9903846153846154,0.0,0.9897959183673469,0.0,0.007500000000000062,0.0,1.0607195430014713,0.0,0.916055264920186,0.0,0.005036322865635157,0.0,253.3218536376953,0.0,32.22555160522461,0.0,0.19723527133464813,0.0,20.0,0.0,21.787222124665277,0.005283651006016256,1924672.0,0.0
mobius,fs,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,101.63361270833411,0.0565163198197945,0.0850755050778389,0.0,0.6512230038642883,0.0,1.0,0.0,0.92,0.0,1.0,0.0,0.9191676670668268,0.0,0.9197109594540344,0.0,0.9232323232323232,0.0,0.9191676670668268,0.0,0.07999999999999996,0.0,0.9929960620405159,0.0,0.44614008431722924,0.0,0.0027793417684733868,0.0,374.76910400390625,0.0,21.518571853637695,0.0,0.08993124216794968,0.0,20.0,0.0,92.89650833333144,0.06246833858862957,1924672.0,0.0
mobius,pca,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.3989547083328944,0.5132807276846268,0.034365300089120865,0.0,0.7884736061096191,0.0,0.6075,0.0,0.59,0.0,0.5997596153846154,0.0,0.587234893957583,0.0,0.5805626598465473,0.0,0.5946180555555556,0.0,0.587234893957583,0.0,0.01750000000000007,0.0,0.6986438559257203,0.0,0.6717775545770904,0.0,0.08290641009807587,0.0,7.601108551025391,0.0,156.95616149902344,0.0,0.042308259755373,0.0,20.0,0.0,1.056351527668691,0.2980739593451092,1924672.0,0.0
mobius,pca,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.589478861327128,0.11240905772561482,0.028138482943177223,0.0,0.6753740906715393,0.0,0.8000000000000002,0.0,0.67,0.0,0.798076923076923,0.0,0.6688675470188074,0.0,0.6683750376846548,0.0,0.6712662337662337,0.0,0.6688675470188074,0.0,0.13,0.0,0.7046343988053471,0.0,0.5832933643167236,0.0,0.009565289132297039,0.0,115.97504425048828,0.0,48.76826477050781,0.0,0.03482067957520485,0.0,20.0,0.0,5.536702722330422,0.07685465982975961,1924672.0,0.0
mobius,pca,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.571083611003512,0.1457013309012464,0.04086829721927643,0.0,0.6747745275497437,0.0,0.9525,0.0,0.69,0.0,0.9521233974358975,0.0,0.6888755502200881,0.0,0.6884735202492211,0.0,0.6915584415584416,0.0,0.6888755502200881,0.0,0.26250000000000007,0.0,0.7884083754503429,0.0,0.40696543263348856,0.0,0.00425914628431201,0.0,289.0125427246094,0.0,28.752635955810547,0.0,0.04671839252114296,0.0,20.0,0.0,21.65093004167041,0.10298000183576184,1924672.0,0.0
mobius,pca,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,101.9190065973283,0.22654557988326535,0.053175199776887894,0.0,0.6462216377258301,0.0,1.0,0.0,0.68,0.0,1.0,0.0,0.6782713085234094,0.0,0.6767676767676768,0.0,0.684167011161637,0.0,0.6782713085234094,0.0,0.31999999999999995,0.0,0.936794185404056,0.0,0.19097319889883924,0.0,0.0025686833541840315,0.0,390.39324951171875,0.0,20.549184799194336,0.0,0.05373413860797882,0.0,20.0,0.0,93.0303007083324,0.2244089448705842,1924672.0,0.0
mobius,rp,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.1176886526712526,0.028095917362369053,0.007608573883771896,0.0,0.8404066562652588,0.0,0.57,0.0,0.49,0.0,0.5697115384615384,0.0,0.49039615846338536,0.0,0.48994899489948995,0.0,0.4903846153846154,0.0,0.49039615846338536,0.0,0.07999999999999996,0.0,0.6786468363958792,0.0,0.5999375195510682,0.0,0.08383156359195709,0.0,7.494673728942871,0.0,158.92337036132812,0.0,0.00899012852460146,0.0,20.0,0.0,0.8854179859918077,0.002269980946189407,1924672.0,0.0
mobius,rp,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.471314166662826,0.021406812294091276,0.07821543514728546,0.0,0.6805981397628784,0.0,0.79,0.0,0.7200000000000001,0.0,0.7896634615384616,0.0,0.7194877951180473,0.0,0.719551282051282,0.0,0.7201926936973103,0.0,0.7194877951180473,0.0,0.07000000000000006,0.0,0.8860644409280297,0.0,0.8282074811757724,0.0,0.017102938145399094,0.0,72.53706359863281,0.0,64.1889419555664,0.0,0.09975631535053253,0.0,20.0,0.0,5.446786750340834,0.01676660804063822,1924672.0,0.0
