dataset,seed,dr_method,dimension,embedding,kta_method,reps,random_samples,learning_rate,epochs_config,wall_clock_time,final_alignment,final_loss,train_accuracy,test_accuracy,balanced_train_accuracy,balanced_test_accuracy,f1_score,precision,recall,generalization_gap,train_margin,test_margin,kernel_variance,effective_rank,fro_norm,centered_alignment,epochs,training_time,circuit_executions
lorenz,0,pca,2,quack_embedding,random_kta,2,8,0.2,20,1.9575807499932125,0.04217098653316498,0.7199665904045105,0.6375,0.65,0.6379034475861897,0.6500600240096038,0.64996499649965,0.65,0.6500600240096038,-0.012500000000000067,0.7326697523232142,0.7024963555676215,0.08621467649936676,7.273412227630615,163.02276611328125,0.06183508411049843,20,1.392064042011043,1924672
lorenz,0,pca,4,quack_embedding,random_kta,2,8,0.2,20,6.652954959019553,0.024495530873537064,0.7239699363708496,0.7525,0.59,0.7526813170329258,0.5916366546618648,0.5879811074263892,0.5940065681444993,0.5916366546618648,0.16249999999999998,0.7036486575068908,0.658256324629177,0.011963228695094585,92.73385620117188,57.86001968383789,0.032658860087394714,20,5.5573073340056,1924672
lorenz,0,pca,6,quack_embedding,random_kta,2,8,0.2,20,24.634731000027386,0.051174577325582504,0.6756004691123962,0.9275,0.61,0.9273106827670692,0.6124449779911965,0.6052232007288187,0.6192699490662139,0.6124449779911965,0.3175,0.8105570656126976,0.4636386191661826,0.00541091850027442,244.3330535888672,33.48143768310547,0.06237003579735756,20,21.692600125010358,1924672
lorenz,0,pca,8,quack_embedding,random_kta,2,8,0.2,20,101.85281554199173,0.05003465712070465,0.6425403356552124,1.0,0.65,1.0,0.6512605042016807,0.6491228070175439,0.6534090909090908,0.6512605042016807,0.35,0.930201358037215,0.12576155749146922,0.0025580693036317825,391.4710693359375,20.484146118164062,0.05080803483724594,20,93.00682591699297,1924672
lorenz,0,rp,2,quack_embedding,random_kta,2,8,0.2,20,1.087705250014551,0.005616876762360334,0.5189642906188965,0.58,0.51,0.5801145028625716,0.5088035214085634,0.5075871771681237,0.5089285714285714,0.5088035214085634,0.06999999999999995,0.6196806740135277,0.5834232081511087,0.0845855250954628,7.422441482543945,160.37147521972656,0.00825454294681549,20,0.8744641249941196,1924672
lorenz,0,rp,4,quack_embedding,random_kta,2,8,0.2,20,6.424192083999515,0.015729986131191254,0.7029086351394653,0.7425,0.64,0.7426310657766444,0.6414565826330532,0.6386993175431553,0.6442268461852305,0.6414565826330532,0.10250000000000004,0.6572158853125775,0.5311263054588184,0.01583022065460682,77.91325378417969,63.87833786010742,0.020897017791867256,20,5.404534166998928,1924672
lorenz,0,rp,6,quack_embedding,random_kta,2,8,0.2,20,24.531479792000027,0.04144067317247391,0.6366407871246338,0.9825,0.49,0.98251206280157,0.4899959983993597,0.48994899489948995,0.49,0.4899959983993597,0.49250000000000005,0.7945556873144632,0.3041400225532749,0.0031572398729622364,338.0986022949219,24.218061447143555,0.044888678938150406,20,21.63168891699752,1924672
lorenz,0,rp,8,quack_embedding,random_kta,2,8,0.2,20,101.52600137499394,0.04990939050912857,0.6452309489250183,1.0,0.51,1.0,0.5104041616646658,0.50995099509951,0.5104166666666667,0.5104041616646658,0.49,0.9539340940131754,0.09451337132345848,0.002519844798371196,394.8171081542969,20.29616355895996,0.05047689005732536,20,92.84843633300625,1924672
lorenz,0,umap,2,quack_embedding,random_kta,2,8,0.2,20,1.0940072920056991,0.05568024143576622,0.6683670878410339,0.6875,0.64,0.686729668241706,0.6442577030812324,0.625,0.6750849927149101,0.6442577030812324,0.04749999999999999,0.8447595216383837,0.7928158910429911,0.08457239717245102,7.451273441314697,159.5465850830078,0.08041790127754211,20,0.8746287079993635,1924672
lorenz,0,umap,4,quack_embedding,random_kta,2,8,0.2,20,6.458845624991227,0.052286017686128616,0.5616565346717834,0.8325,0.65,0.8325833145828645,0.6488595438175271,0.6482765551200884,0.650974025974026,0.6488595438175271,0.1825,0.8055946230355588,0.7313933804810709,0.010412205941975117,106.13597106933594,51.31099319458008,0.06495614349842072,20,5.443767916993238,1924672
