dataset,dr_method,dimension,embedding,kta_method,reps_mean,reps_std,random_samples_mean,random_samples_std,learning_rate_mean,learning_rate_std,epochs_config_mean,epochs_config_std,wall_clock_time_mean,wall_clock_time_std,final_alignment_mean,final_alignment_std,final_loss_mean,final_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,balanced_train_accuracy_mean,balanced_train_accuracy_std,balanced_test_accuracy_mean,balanced_test_accuracy_std,f1_score_mean,f1_score_std,precision_mean,precision_std,recall_mean,recall_std,generalization_gap_mean,generalization_gap_std,train_margin_mean,train_margin_std,test_margin_mean,test_margin_std,kernel_variance_mean,kernel_variance_std,effective_rank_mean,effective_rank_std,fro_norm_mean,fro_norm_std,centered_alignment_mean,centered_alignment_std,epochs_mean,epochs_std,training_time_mean,training_time_std,circuit_executions_mean,circuit_executions_std
two_moons,fs,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.098818111330426,0.010955280837040773,0.33341851830482483,0.0,0.7993226051330566,0.0,0.8775,0.0,0.86,0.0,0.8775127512751274,0.0,0.859775641025641,0.0,0.859775641025641,0.0,0.859775641025641,0.0,0.859775641025641,0.0,0.01749999999999996,0.0,1.4569986073284795,0.0,1.4500288578807254,0.0,0.10687420517206192,0.0,5.154090404510498,0.0,197.5638427734375,0.0,0.5218161344528198,0.0,20.0,0.0,0.8792970973299816,0.00561837107313925,1924672.0,0.0
two_moons,fs,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.475031444667063,0.010206744678287567,0.23838667571544647,0.0,0.6770466566085815,0.0,0.9975,0.0,0.9899999999999999,0.0,0.9974747474747474,0.0,0.9903846153846154,0.0,0.9899909918927033,0.0,0.9897959183673469,0.0,0.9903846153846154,0.0,0.007500000000000062,0.0,1.2271372384404253,0.0,1.16007900841776,0.0,0.026938708499073982,0.0,44.34785842895508,0.0,85.06995391845703,0.0,0.3325939178466797,0.0,20.0,0.0,5.452442499993292,0.010162828164590148,1924672.0,0.0
two_moons,fs,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.675598097674083,0.0926705917432687,0.20698754489421844,0.0,0.62203049659729,0.0,1.0,0.0,0.98,0.0,1.0,0.0,0.9807692307692308,0.0,0.9799919967987195,0.0,0.98,0.0,0.9807692307692308,0.0,0.020000000000000018,0.0,1.0733599433976142,0.0,0.8382001485725009,0.0,0.00652162404730916,0.0,223.52835083007812,0.0,36.31475067138672,0.0,0.26060640811920166,0.0,20.0,0.0,21.77941701367187,0.05695375132457602,1924672.0,0.0
two_moons,fs,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,101.72005806934128,0.08977648973456971,0.06901221722364426,0.0,0.6497333645820618,0.0,1.0,0.0,0.85,0.0,1.0,0.0,0.8485576923076922,0.0,0.8492613807657522,0.0,0.8515151515151516,0.0,0.8485576923076922,0.0,0.15000000000000002,0.0,0.9784649835482867,0.0,0.2756062245151185,0.0,0.0026224160101264715,0.0,386.33526611328125,0.0,20.82243537902832,0.0,0.06988006085157394,0.0,20.0,0.0,92.97264755533736,0.09335475025885201,1924672.0,0.0
two_moons,pca,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.399713111333161,0.5035539804681743,0.09478926658630371,0.0,0.8491859436035156,0.0,0.725,0.0,0.66,0.0,0.725022502250225,0.0,0.6602564102564102,0.0,0.6598639455782312,0.0,0.66,0.0,0.6602564102564102,0.0,0.06499999999999995,0.0,0.8596624586962117,0.0,0.8806999092011081,0.0,0.09298436343669891,0.0,6.388838768005371,0.0,179.0487518310547,0.0,0.14885452389717102,0.0,20.0,0.0,1.0588771810095448,0.28849876252708395,1924672.0,0.0
two_moons,pca,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.571662874989367,0.06427933109344178,0.049990829080343246,0.0,0.6909093856811523,0.0,0.8275,0.0,0.65,0.0,0.827957795779578,0.0,0.6498397435897436,0.0,0.6496847162446202,0.0,0.6496598639455782,0.0,0.6498397435897436,0.0,0.1775,0.0,0.8466186497258085,0.0,0.841207539383633,0.0,0.01424911618232727,0.0,84.29112243652344,0.0,61.90052795410156,0.0,0.06694428622722626,0.0,20.0,0.0,5.52402562466644,0.041027273868959296,1924672.0,0.0
two_moons,pca,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.637096624656504,0.02787336479860918,0.05357874184846878,0.0,0.6552589535713196,0.0,0.9625,0.0,0.67,0.0,0.9625712571257127,0.0,0.671474358974359,0.0,0.66996699669967,0.0,0.6718185467683662,0.0,0.671474358974359,0.0,0.2925,0.0,0.8292954762185052,0.0,0.3804983930331698,0.0,0.0034385418985038996,0.0,322.3669738769531,0.0,25.3666934967041,0.0,0.05866261571645737,0.0,20.0,0.0,21.7120809443295,0.028864150074071362,1924672.0,0.0
two_moons,pca,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,101.9318067226656,0.14708508763544031,0.05309658125042915,0.0,0.648291826248169,0.0,1.0,0.0,0.65,0.0,1.0,0.0,0.6530448717948718,0.0,0.6491228070175439,0.0,0.6558547531619747,0.0,0.6530448717948718,0.0,0.3499999999999999,0.0,0.9370624118144039,0.0,0.14235275564639513,0.0,0.002545061521232128,0.0,392.3299255371094,0.0,20.452192306518555,0.0,0.05274564027786255,0.0,20.0,0.0,93.05070611067156,0.14591964654430475,1924672.0,0.0
two_moons,rp,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.1141598609974608,0.02121517017350469,0.010133776813745499,0.0,0.8209155797958374,0.0,0.5775,0.0,0.41,0.0,0.5773327332733273,0.0,0.4094551282051282,0.0,0.4094685216695025,0.0,0.4095638255302121,0.0,0.4094551282051282,0.0,0.16750000000000007,0.0,0.6703077686915103,0.0,0.6492403640413363,0.0,0.08601870387792587,0.0,7.24669075012207,0.0,163.2691192626953,0.0,0.014328601770102978,0.0,20.0,0.0,0.8815214170123605,0.009720679364441018,1924672.0,0.0
two_moons,rp,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.501454167009797,0.01568998474348547,0.018895195797085762,0.0,0.5651587247848511,0.0,0.7375000000000002,0.0,0.56,0.0,0.7380488048804881,0.0,0.5600961538461539,0.0,0.5598239295718287,0.0,0.56,0.0,0.5600961538461539,0.0,0.1775,0.0,0.6580822579183833,0.0,0.5982572576923534,0.0,0.012410554103553295,0.0,96.10089874267578,0.0,56.814239501953125,0.0,0.024953877553343773,0.0,20.0,0.0,5.47413895833112,0.01585252189973891,1924672.0,0.0
