dataset,seed,dr_method,dimension,embedding,kta_method,reps,random_samples,learning_rate,epochs_config,wall_clock_time,final_alignment,final_loss,train_accuracy,test_accuracy,balanced_train_accuracy,balanced_test_accuracy,f1_score,precision,recall,generalization_gap,train_margin,test_margin,kernel_variance,effective_rank,fro_norm,centered_alignment,epochs,training_time,circuit_executions
gaussian,0,pca,2,quack_embedding,random_kta,2,8,0.2,20,1.837238249994698,0.04057741165161133,0.8974412083625793,0.67,0.75,0.670316757918948,0.7496998799519807,0.7497747973175859,0.75,0.7496998799519807,-0.07999999999999996,0.7854645156465229,0.8230627299123173,0.09962509572505951,5.6616363525390625,194.93972778320312,0.07321316003799438,20,1.308758208004292,1924672
gaussian,0,pca,4,quack_embedding,random_kta,2,8,0.2,20,6.508253499996499,0.11041787266731262,0.6833807826042175,0.9075,0.86,0.907635190879772,0.8587434973989596,0.8590982286634461,0.8657690738474092,0.8587434973989596,0.04749999999999999,1.0695819870980587,0.9660642555230574,0.02085825800895691,62.94879150390625,70.90511322021484,0.1431337594985962,20,5.431704208007432,1924672
gaussian,0,pca,6,quack_embedding,random_kta,2,8,0.2,20,24.767026832996635,0.12805406749248505,0.6338134407997131,0.9825,0.88,0.9824620615515388,0.8791516606642658,0.8795664391810518,0.8828282828282827,0.8791516606642658,0.10250000000000004,1.0111947438036992,0.8729282959170384,0.008016731590032578,189.2067413330078,40.40980529785156,0.1531122475862503,20,21.827386500008288,1924672
gaussian,0,pca,8,quack_embedding,random_kta,2,8,0.2,20,102.4244524169917,0.07464484125375748,0.6451925039291382,1.0,0.75,1.0,0.7484993997599039,0.7479584635547938,0.7549261083743842,0.7484993997599039,0.25,0.9726853171291373,0.3770714401875906,0.0028750598430633545,367.2007141113281,22.046653747558594,0.07828693091869354,20,93.48074699999415,1924672
gaussian,0,rp,2,quack_embedding,random_kta,2,8,0.2,20,1.1053370830049971,0.04168042540550232,0.6257504820823669,0.6775,0.7,0.678254456361409,0.6954781912765106,0.6816638370118846,0.7478437341451041,0.6954781912765106,-0.022499999999999964,0.7977514087347763,0.7193285716343846,0.0849796012043953,7.469362735748291,159.81675720214844,0.059319302439689636,20,0.884303708007792,1924672
gaussian,0,rp,4,quack_embedding,random_kta,2,8,0.2,20,6.398631874995772,0.0820736289024353,0.62429279088974,0.8325,0.74,0.8324583114577864,0.7398959583833533,0.7398959583833533,0.7398959583833533,0.7398959583833533,0.09250000000000003,0.9044554984273933,0.9442924481787377,0.01830149255692959,70.2873306274414,66.79461669921875,0.10373754054307938,20,5.382769457995892,1924672
gaussian,0,rp,6,quack_embedding,random_kta,2,8,0.2,20,24.475345750004635,0.09937147796154022,0.6515415906906128,0.9625,0.78,0.9625865646641166,0.7807122849139656,0.7799119647859143,0.7816138097149739,0.7807122849139656,0.1825,0.9241098871805846,0.6865472697506335,0.0066475472413003445,217.32913208007812,35.75796890258789,0.1121273934841156,20,21.554589499995927,1924672
gaussian,0,rp,8,quack_embedding,random_kta,2,8,0.2,20,108.08427424999536,0.06789128482341766,0.6470654010772705,1.0,0.84,1.0,0.8395358143257303,0.8397435897435898,0.8406262545162586,0.8395358143257303,0.16000000000000003,0.9745198174020129,0.35056016599380724,0.002826165873557329,372.47747802734375,21.569782257080078,0.06972028315067291,20,99.38331383399782,1924672
gaussian,0,umap,2,quack_embedding,random_kta,2,8,0.2,20,1.273694457995589,0.23267629742622375,0.78029465675354,0.9175,0.89,0.9176354408860221,0.8881552621048419,0.8886526976414617,0.9041666666666667,0.8881552621048419,0.02749999999999997,1.5366147235669347,1.4782434760885446,0.09814587980508804,5.733558177947998,185.0127410888672,0.3496381938457489,20,1.0123257499944884,1924672
gaussian,0,umap,4,quack_embedding,random_kta,2,8,0.2,20,6.601014291009051,0.33653053641319275,0.5494061708450317,0.9625,0.93,0.9625365634140853,0.9285714285714286,0.9294283697953423,0.9396551724137931,0.9285714285714286,0.03249999999999997,1.2029253281390186,1.1828603304658092,0.0526040643453598,18.375383377075195,119.9001235961914,0.47106459736824036,20,5.530524625006365,1924672
