dataset,dr_method,dimension,embedding,kta_method,reps_mean,reps_std,random_samples_mean,random_samples_std,learning_rate_mean,learning_rate_std,epochs_config_mean,epochs_config_std,wall_clock_time_mean,wall_clock_time_std,final_alignment_mean,final_alignment_std,final_loss_mean,final_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,balanced_train_accuracy_mean,balanced_train_accuracy_std,balanced_test_accuracy_mean,balanced_test_accuracy_std,f1_score_mean,f1_score_std,precision_mean,precision_std,recall_mean,recall_std,generalization_gap_mean,generalization_gap_std,train_margin_mean,train_margin_std,test_margin_mean,test_margin_std,kernel_variance_mean,kernel_variance_std,effective_rank_mean,effective_rank_std,fro_norm_mean,fro_norm_std,centered_alignment_mean,centered_alignment_std,epochs_mean,epochs_std,training_time_mean,training_time_std,circuit_executions_mean,circuit_executions_std
sierpinski,fs,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.0960471669968683,0.0016696072046037123,0.4256434440612793,0.0,0.5116779208183289,0.0,0.9899999999999999,0.0,1.0,0.0,0.9907834101382488,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.010000000000000009,0.0,2.361713961403995,0.0,2.276662659969093,0.0,0.13167475163936615,0.0,2.6609811782836914,0.0,262.74908447265625,0.0,0.8010874390602112,0.0,20.0,0.0,0.8796706113304632,0.002675521837941196,1924672.0,0.0
sierpinski,fs,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.483811250004995,0.020237364476744735,0.44067150354385376,0.0,0.5295315980911255,0.0,0.9875000000000002,0.0,0.98,0.0,0.9876230767293697,0.0,0.9777183600713014,0.0,0.9777183600713014,0.0,0.9777183600713014,0.0,0.9777183600713014,0.0,0.007500000000000062,0.0,1.8276892236800635,0.0,1.7526123382880054,0.0,0.09581274539232254,0.0,7.416068077087402,0.0,199.22080993652344,0.0,0.7569184899330139,0.0,20.0,0.0,5.453080430685077,0.026846777709259247,1924672.0,0.0
sierpinski,fs,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.637266597002355,0.08276942372118822,0.26229456067085266,0.0,0.6179899573326111,0.0,0.9975,0.0,0.96,0.0,0.9976958525345623,0.0,0.9696969696969697,0.0,0.9565972222222222,0.0,0.9473684210526315,0.0,0.9696969696969697,0.0,0.03750000000000009,0.0,1.2068239117788357,0.0,0.9583833512164972,0.0,0.011246271431446075,0.0,152.97877502441406,0.0,50.56047439575195,0.0,0.35449135303497314,0.0,20.0,0.0,21.74344987498868,0.09954751239009735,1924672.0,0.0
sierpinski,fs,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,101.88176543033721,0.24210559552131772,0.08880778402090073,0.0,0.6462715864181519,0.0,1.0,0.0,0.93,0.0,1.0,0.0,0.9041889483065954,0.0,0.9188969991889699,0.0,0.9405050995628946,0.0,0.9041889483065954,0.0,0.06999999999999995,0.0,0.9900194673215771,0.0,0.4386406195678943,0.0,0.0027893821243196726,0.0,373.77093505859375,0.0,21.691287994384766,0.0,0.0935940071940422,0.0,20.0,0.0,93.11942083366255,0.24615662185260612,1924672.0,0.0
sierpinski,pca,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.3433968333314017,0.42163907411550483,0.02629125490784645,0.0,0.7475218772888184,0.0,0.6375,0.0,0.66,0.0,0.6367882954345143,0.0,0.6568627450980392,0.0,0.6427070197562001,0.0,0.6428571428571428,0.0,0.6568627450980392,0.0,-0.022500000000000075,0.0,0.729641149923764,0.0,0.679597973977296,0.0,0.09721682965755463,0.0,5.558203220367432,0.0,194.16966247558594,0.0,0.03938956931233406,0.0,20.0,0.0,1.022018611334109,0.23970406678348094,1924672.0,0.0
sierpinski,pca,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.477398416987853,0.16480474465995779,0.034989431500434875,0.0,0.6258660554885864,0.0,0.7675,0.0,0.66,0.0,0.765165823071693,0.0,0.6568627450980392,0.0,0.6427070197562001,0.0,0.6428571428571428,0.0,0.6568627450980392,0.0,0.10749999999999993,0.0,0.7291262958059735,0.0,0.6768213944167293,0.0,0.013523027300834656,0.0,84.04866790771484,0.0,63.13764953613281,0.0,0.04134417325258255,0.0,20.0,0.0,5.434013055327038,0.1645505423969795,1924672.0,0.0
sierpinski,pca,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.498780805345934,0.40977203584430305,0.048503272235393524,0.0,0.6405195593833923,0.0,0.935,0.0,0.64,0.0,0.9332426783510867,0.0,0.6131907308377897,0.0,0.609375,0.0,0.6078098471986417,0.0,0.6131907308377897,0.0,0.29500000000000004,0.0,0.7940539937766923,0.0,0.37160695402817484,0.0,0.004533230792731047,0.0,275.5861511230469,0.0,29.948637008666992,0.0,0.05120067298412323,0.0,20.0,0.0,21.58043338865779,0.3783722371222251,1924672.0,0.0
sierpinski,pca,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,102.05849044466352,0.541470601088299,0.052879128605127335,0.0,0.6518901586532593,0.0,1.0,0.0,0.66,0.0,1.0,0.0,0.5641711229946524,0.0,0.5582120582120582,0.0,0.5975609756097561,0.0,0.5641711229946524,0.0,0.34,0.0,0.910661472504063,0.0,0.22472502897713756,0.0,0.002635431010276079,0.0,383.9549560546875,0.0,20.980632781982422,0.0,0.052222661674022675,0.0,20.0,0.0,93.15834355567738,0.4764593723631712,1924672.0,0.0
sierpinski,rp,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.1148307916688889,0.0278848835958125,0.027229761704802513,0.0,0.8086417317390442,0.0,0.625,0.0,0.7200000000000001,0.0,0.6167056986729118,0.0,0.680926916221034,0.0,0.6834011759384894,0.0,0.6865808823529411,0.0,0.680926916221034,0.0,-0.09499999999999997,0.0,0.6884131008537403,0.0,0.6580438834187403,0.0,0.0965581089258194,0.0,5.882962226867676,0.0,190.9188690185547,0.0,0.03439459949731827,0.0,20.0,0.0,0.881901180332837,0.0015440051551045418,1924672.0,0.0
sierpinski,rp,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.460994944325648,0.030766939799276336,0.016402730718255043,0.0,0.7077106833457947,0.0,0.6825,0.0,0.62,0.0,0.669701090377981,0.0,0.5552584670231729,0.0,0.5558672276764843,0.0,0.5615079365079365,0.0,0.5552584670231729,0.0,0.0625,0.0,0.681250538350802,0.0,0.6510306369396716,0.0,0.03308980539441109,0.0,35.531707763671875,0.0,106.01075744628906,0.0,0.019361626356840134,0.0,20.0,0.0,5.432925207986652,0.022580569731390783,1924672.0,0.0
