dataset,dr_method,dimension,embedding,kta_method,reps_mean,reps_std,random_samples_mean,random_samples_std,learning_rate_mean,learning_rate_std,epochs_config_mean,epochs_config_std,wall_clock_time_mean,wall_clock_time_std,final_alignment_mean,final_alignment_std,final_loss_mean,final_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,balanced_train_accuracy_mean,balanced_train_accuracy_std,balanced_test_accuracy_mean,balanced_test_accuracy_std,f1_score_mean,f1_score_std,precision_mean,precision_std,recall_mean,recall_std,generalization_gap_mean,generalization_gap_std,train_margin_mean,train_margin_std,test_margin_mean,test_margin_std,kernel_variance_mean,kernel_variance_std,effective_rank_mean,effective_rank_std,fro_norm_mean,fro_norm_std,centered_alignment_mean,centered_alignment_std,epochs_mean,epochs_std,training_time_mean,training_time_std,circuit_executions_mean,circuit_executions_std
lorenz,fs,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.0896897356627353,0.0023801274866241382,0.2884271442890167,0.0,0.6429797410964966,0.0,0.9899999999999999,0.0,0.9700000000000001,0.0,0.9900247506187654,0.0,0.9697879151660663,0.0,0.9699729756781105,0.0,0.9703525641025642,0.0,0.9697879151660663,0.0,0.020000000000000018,0.0,2.1081273783874015,0.0,2.003617831726973,0.0,0.10321494191884995,0.0,6.221888542175293,0.0,182.2554473876953,0.0,0.44528627395629883,0.0,20.0,0.0,0.8750601390008038,0.0030206710621098727,1924672.0,0.0
lorenz,fs,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.412888958332284,0.004966056910319239,0.28708013892173767,0.0,0.5881288051605225,0.0,0.985,0.0,0.94,0.0,0.9850746268656717,0.0,0.9395758303321329,0.0,0.9399038461538461,0.0,0.9409875551987156,0.0,0.9395758303321329,0.0,0.04500000000000004,0.0,1.4068710351806917,0.0,1.301711748865338,0.0,0.03172209486365318,0.0,44.51963806152344,0.0,90.4072265625,0.0,0.40416112542152405,0.0,20.0,0.0,5.3952239860082045,0.005599821781005626,1924672.0,0.0
lorenz,fs,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.63885990266378,0.11689530020949493,0.22036777436733246,0.0,0.6045428514480591,0.0,0.9899999999999999,0.0,0.91,0.0,0.9899997499937498,0.0,0.9101640656262505,0.0,0.90999099909991,0.0,0.91,0.0,0.9101640656262505,0.0,0.07999999999999996,0.0,1.1777347633298498,0.0,1.0488710615267112,0.0,0.010797485709190369,0.0,144.8594207763672,0.0,51.676116943359375,0.0,0.3265019953250885,0.0,20.0,0.0,21.745957083330723,0.119396564848596,1924672.0,0.0
lorenz,fs,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,101.80166061167256,0.15905491916767747,0.0776260495185852,0.0,0.6476151943206787,0.0,1.0,0.0,0.83,0.0,1.0,0.0,0.8317326930772309,0.0,0.8291628982011859,0.0,0.840311986863711,0.0,0.8317326930772309,0.0,0.17000000000000004,0.0,0.9810682786450858,0.0,0.33624835945979586,0.0,0.0027225983794778585,0.0,378.6060791015625,0.0,21.313135147094727,0.0,0.0782422125339508,0.0,20.0,0.0,93.07351884732877,0.1626844382298607,1924672.0,0.0
lorenz,pca,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.3888460973200079,0.4925401800132421,0.04217098653316498,0.0,0.7199665904045105,0.0,0.6375,0.0,0.65,0.0,0.6379034475861897,0.0,0.6500600240096038,0.0,0.64996499649965,0.0,0.65,0.0,0.6500600240096038,0.0,-0.012500000000000067,0.0,0.7326697523232143,0.0,0.7024963555676215,0.0,0.08621467649936676,0.0,7.273412227630615,0.0,163.02276611328125,0.0,0.06183508411049843,0.0,20.0,0.0,1.0537044166703708,0.2930281738995757,1924672.0,0.0
lorenz,pca,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.54455183367827,0.1043893286623864,0.024495530873537064,0.0,0.7239699363708496,0.0,0.7525,0.0,0.59,0.0,0.7526813170329257,0.0,0.5916366546618648,0.0,0.5879811074263892,0.0,0.5940065681444993,0.0,0.5916366546618648,0.0,0.16249999999999998,0.0,0.7036486575068907,0.0,0.658256324629177,0.0,0.011963228695094585,0.0,92.73385620117188,0.0,57.86001968383789,0.0,0.032658860087394714,0.0,20.0,0.0,5.496977000002516,0.07090968418211803,1924672.0,0.0
lorenz,pca,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.608331291674403,0.035001126348439694,0.051174577325582504,0.0,0.6756004691123962,0.0,0.9274999999999999,0.0,0.61,0.0,0.9273106827670693,0.0,0.6124449779911965,0.0,0.6052232007288187,0.0,0.6192699490662139,0.0,0.6124449779911965,0.0,0.3175,0.0,0.8105570656126976,0.0,0.4636386191661826,0.0,0.00541091850027442,0.0,244.3330535888672,0.0,33.48143768310547,0.0,0.06237003579735756,0.0,20.0,0.0,21.698258791671833,0.052952998910017576,1924672.0,0.0
lorenz,pca,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,101.83349847231875,0.02352283824416899,0.05003465712070465,0.0,0.6425403356552124,0.0,1.0,0.0,0.65,0.0,1.0,0.0,0.6512605042016807,0.0,0.6491228070175439,0.0,0.6534090909090908,0.0,0.6512605042016807,0.0,0.3499999999999999,0.0,0.9302013580372149,0.0,0.12576155749146922,0.0,0.0025580693036317825,0.0,391.4710693359375,0.0,20.484146118164062,0.0,0.05080803483724594,0.0,20.0,0.0,92.97839005532053,0.038500173536570065,1924672.0,0.0
lorenz,rp,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.1120657083423187,0.03141013991363545,0.005616876762360334,0.0,0.5189642906188965,0.0,0.58,0.0,0.51,0.0,0.5801145028625716,0.0,0.5088035214085634,0.0,0.5075871771681237,0.0,0.5089285714285714,0.0,0.5088035214085634,0.0,0.06999999999999995,0.0,0.6196806740135277,0.0,0.5834232081511087,0.0,0.0845855250954628,0.0,7.422441482543945,0.0,160.37147521972656,0.0,0.00825454294681549,0.0,20.0,0.0,0.8807280836626887,0.005476453301323734,1924672.0,0.0
lorenz,rp,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.4640454033215065,0.034964140446695914,0.015729986131191254,0.0,0.7029086351394653,0.0,0.7425,0.0,0.64,0.0,0.7426310657766444,0.0,0.6414565826330532,0.0,0.6386993175431553,0.0,0.6442268461852305,0.0,0.6414565826330532,0.0,0.10250000000000004,0.0,0.6572158853125775,0.0,0.5311263054588184,0.0,0.01583022065460682,0.0,77.91325378417969,0.0,63.87833786010742,0.0,0.020897017791867256,0.0,20.0,0.0,5.436501958669396,0.029467092659371225,1924672.0,0.0
lorenz,rp,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.574839472334133,0.03854196717238077,0.04144067317247391,0.0,0.6366407871246338,0.0,0.9825,0.0,0.49,0.0,0.98251206280157,0.0,0.48999599839935976,0.0,0.48994899489948995,0.0,0.49,0.0,0.48999599839935976,0.0,0.4925,0.0,0.7945556873144634,0.0,0.3041400225532749,0.0,0.0031572398729622364,0.0,338.0986022949219,0.0,24.218061447143555,0.0,0.044888678938150406,0.0,20.0,0.0,21.696487653331133,0.05612940046420913,1924672.0,0.0
lorenz,rp,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,101.62425644432854,0.1449046785641663,0.04990939050912857,0.0,0.6452309489250183,0.0,1.0,0.0,0.51,0.0,1.0,0.0,0.5104041616646658,0.0,0.50995099509951,0.0,0.5104166666666667,0.0,0.5104041616646658,0.0,0.49,0.0,0.9539340940131754,0.0,0.09451337132345848,0.0,0.002519844798371196,0.0,394.8171081542969,0.0,20.29616355895996,0.0,0.05047689005732536,0.0,20.0,0.0,92.88118870833812,0.05565821626392989,1924672.0,0.0
lorenz,umap,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.094772389003386,0.001784663021332746,0.05568024143576622,0.0,0.6683670878410339,0.0,0.6875,0.0,0.64,0.0,0.686729668241706,0.0,0.6442577030812324,0.0,0.625,0.0,0.67508499271491,0.0,0.6442577030812324,0.0,0.04749999999999999,0.0,0.8447595216383837,0.0,0.7928158910429911,0.0,0.08457239717245102,0.0,7.451273441314697,0.0,159.5465850830078,0.0,0.08041790127754211,0.0,20.0,0.0,0.8765659583344435,0.0026006475987322645,1924672.0,0.0
lorenz,umap,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.485962347340926,0.027412814715941584,0.052286017686128616,0.0,0.5616565346717834,0.0,0.8325,0.0,0.65,0.0,0.8325833145828646,0.0,0.6488595438175271,0.0,0.6482765551200884,0.0,0.650974025974026,0.0,0.6488595438175271,0.0,0.1825,0.0,0.8055946230355588,0.0,0.7313933804810709,0.0,0.010412205941975117,0.0,106.13597106933594,0.0,51.31099319458008,0.0,0.06495614349842072,0.0,20.0,0.0,5.465397527994355,0.026983099716956463,1924672.0,0.0
lorenz,umap,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.55692651400265,0.08779742057240801,0.05559365823864937,0.0,0.6061765551567078,0.0,0.945,0.0,0.66,0.0,0.9450486262156556,0.0,0.6586634653861545,0.0,0.6578099838969405,0.0,0.6617707058343534,0.0,0.6586634653861545,0.0,0.2849999999999999,0.0,0.8494764228321064,0.0,0.5392404824544897,0.0,0.004003203008323908,0.0,287.9757080078125,0.0,27.009811401367188,0.0,0.05981619656085968,0.0,20.0,0.0,21.651860624658486,0.06024831908366075,1924672.0,0.0
