dataset,seed,dr_method,dimension,embedding,kta_method,reps,random_samples,learning_rate,epochs_config,wall_clock_time,final_alignment,final_loss,train_accuracy,test_accuracy,balanced_train_accuracy,balanced_test_accuracy,f1_score,precision,recall,generalization_gap,train_margin,test_margin,kernel_variance,effective_rank,fro_norm,centered_alignment,epochs,training_time,circuit_executions
mobius,1,umap,6,quack_embedding,random_kta,2,8,0.2,20,24.565952249977272,0.09061882644891739,0.6835140585899353,0.93,0.85,0.9298878205128205,0.8497398959583834,0.8498648783905515,0.8501602564102564,0.8497398959583834,0.08000000000000007,0.9379956178348995,0.7735103027496346,0.006566808093339205,199.1578826904297,34.68103790283203,0.09897001087665558,20,21.693525584007148,1924672
mobius,1,umap,8,quack_embedding,random_kta,2,8,0.2,20,101.94003200001316,0.0846397802233696,0.6394201517105103,0.9725,0.86,0.9717548076923077,0.8599439775910365,0.8599439775910365,0.8599439775910365,0.8599439775910365,0.11250000000000004,0.9359132751287924,0.6297163179784954,0.003994896076619625,298.8013610839844,25.675212860107422,0.08741983771324158,20,93.07706374998088,1924672
mobius,1,fs,2,quack_embedding,random_kta,2,8,0.2,20,1.098907750012586,0.4361197054386139,0.6844488382339478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.464211670715175,2.543347178034425,0.11855702102184296,3.3040428161621094,242.06736755371094,0.784015953540802,20,0.8797906669788063,1924672
mobius,1,fs,4,quack_embedding,random_kta,2,8,0.2,20,6.484145791007904,0.4831256866455078,0.6213349103927612,0.995,0.98,0.9951923076923077,0.9803921568627452,0.98,0.9803921568627452,0.9803921568627452,0.015000000000000013,1.827252686085795,1.8084694287128622,0.08092331886291504,12.31973934173584,154.46644592285156,0.6998608708381653,20,5.469300541997654,1924672
mobius,1,fs,6,quack_embedding,random_kta,2,8,0.2,20,24.66744929199922,0.15478181838989258,0.6446341276168823,0.9975,0.99,0.9975961538461539,0.9897959183673469,0.9899909918927035,0.9903846153846154,0.9897959183673469,0.007500000000000062,1.0607195430014713,0.916055264920186,0.005036322865635157,253.3218536376953,32.22555160522461,0.19723527133464813,20,21.78112895801314,1924672
mobius,1,fs,8,quack_embedding,random_kta,2,8,0.2,20,101.64593987501576,0.0850755050778389,0.6512230038642883,1.0,0.92,1.0,0.9191676670668267,0.9197109594540345,0.9232323232323232,0.9191676670668267,0.07999999999999996,0.9929960620405158,0.4461400843172293,0.0027793417684733868,374.76910400390625,21.518571853637695,0.08993124216794968,20,92.91994120800518,1924672
mobius,2,pca,2,quack_embedding,random_kta,2,8,0.2,20,1.0957428330148105,0.034365300089120865,0.7884736061096191,0.6075,0.59,0.5997596153846154,0.587234893957583,0.5805626598465473,0.5946180555555556,0.587234893957583,0.01750000000000007,0.6986438559257203,0.6717775545770904,0.08290641009807587,7.601108551025391,156.95616149902344,0.042308259755373,20,0.8796816669928376,1924672
mobius,2,pca,4,quack_embedding,random_kta,2,8,0.2,20,6.478450291993795,0.028138482943177223,0.6753740906715393,0.8,0.67,0.7980769230769231,0.6688675470188075,0.6683750376846548,0.6712662337662337,0.6688675470188075,0.13,0.7046343988053471,0.5832933643167236,0.009565289132297039,115.97504425048828,48.76826477050781,0.03482067957520485,20,5.453085833985824,1924672
mobius,2,pca,6,quack_embedding,random_kta,2,8,0.2,20,24.425550082989503,0.04086829721927643,0.6747745275497437,0.9525,0.69,0.9521233974358975,0.6888755502200881,0.6884735202492211,0.6915584415584416,0.6888755502200881,0.26250000000000007,0.788408375450343,0.40696543263348856,0.00425914628431201,289.0125427246094,28.752635955810547,0.04671839252114296,20,21.552136874990538,1924672
mobius,2,pca,8,quack_embedding,random_kta,2,8,0.2,20,102.14560341698234,0.053175199776887894,0.6462216377258301,1.0,0.68,1.0,0.6782713085234093,0.6767676767676768,0.684167011161637,0.6782713085234093,0.31999999999999995,0.936794185404056,0.19097319889883924,0.0025686833541840315,390.39324951171875,20.549184799194336,0.05373413860797882,20,93.24682062500506,1924672
