dataset,dr_method,dimension,embedding,kta_method,reps_mean,reps_std,random_samples_mean,random_samples_std,learning_rate_mean,learning_rate_std,epochs_config_mean,epochs_config_std,wall_clock_time_mean,wall_clock_time_std,final_alignment_mean,final_alignment_std,final_loss_mean,final_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,balanced_train_accuracy_mean,balanced_train_accuracy_std,balanced_test_accuracy_mean,balanced_test_accuracy_std,f1_score_mean,f1_score_std,precision_mean,precision_std,recall_mean,recall_std,generalization_gap_mean,generalization_gap_std,train_margin_mean,train_margin_std,test_margin_mean,test_margin_std,kernel_variance_mean,kernel_variance_std,effective_rank_mean,effective_rank_std,fro_norm_mean,fro_norm_std,centered_alignment_mean,centered_alignment_std,epochs_mean,epochs_std,training_time_mean,training_time_std,circuit_executions_mean,circuit_executions_std
gaussian,fs,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.1396041246625828,0.008492437911181209,0.0931432843208313,0.0,0.8828462362289429,0.0,0.7200000000000001,0.0,0.69,0.0,0.7207180179504488,0.0,0.6856742697078831,0.0,0.6726850385386971,0.0,0.7301587301587301,0.0,0.6856742697078831,0.0,0.030000000000000027,0.0,0.9751198441443779,0.0,0.8775929753764008,0.0,0.09901464730501175,0.0,5.811557769775391,0.0,191.8438720703125,0.0,0.16013965010643005,0.0,20.0,0.0,0.9046446666616248,0.004409996747813362,1924672.0,0.0
gaussian,fs,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.476224375001038,0.012598078034047083,0.09435662627220154,0.0,0.6436378955841064,0.0,0.8675,0.0,0.8000000000000002,0.0,0.8677591939798495,0.0,0.7987194877951179,0.0,0.7987117552334944,0.0,0.8045695634434923,0.0,0.7987194877951179,0.0,0.0675,0.0,0.9887677895917352,0.0,1.0063060867104452,0.0,0.024670077487826347,0.0,49.761390686035156,0.0,80.10453033447266,0.0,0.12385333329439163,0.0,20.0,0.0,5.45604691633586,0.014500077656205309,1924672.0,0.0
gaussian,fs,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.572528485994553,0.05837425532490526,0.17417167127132416,0.0,0.6653911471366882,0.0,0.955,0.0,0.93,0.0,0.9550488762219057,0.0,0.9285714285714285,0.0,0.9294283697953422,0.0,0.9396551724137931,0.0,0.9285714285714285,0.0,0.02499999999999991,0.0,1.0813925243422744,0.0,1.0011771086923218,0.0,0.016227111220359802,0.0,102.63719177246094,0.0,60.0405158996582,0.0,0.22254380583763123,0.0,20.0,0.0,21.682806819328107,0.02521267266125471,1924672.0,0.0
gaussian,fs,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,106.9539346946646,0.235564589880291,0.1000988706946373,0.0,0.6469886302947998,0.0,0.9975,0.0,0.89,0.0,0.9975124378109452,0.0,0.8893557422969187,0.0,0.8897243107769425,0.0,0.89170692431562,0.0,0.8893557422969187,0.0,0.10750000000000004,0.0,0.9791846607037954,0.0,0.5300383173606276,0.0,0.0035115948412567377,0.0,334.38629150390625,0.0,24.317508697509766,0.0,0.10189947485923767,0.0,20.0,0.0,98.22333899999892,0.23779404289621836,1924672.0,0.0
gaussian,pca,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.3717679163334349,0.40310944659707,0.04057741165161133,0.0,0.8974412083625793,0.0,0.67,0.0,0.75,0.0,0.6703167579189481,0.0,0.7496998799519807,0.0,0.749774797317586,0.0,0.75,0.0,0.7496998799519807,0.0,-0.07999999999999996,0.0,0.7854645156465229,0.0,0.8230627299123173,0.0,0.09962509572505951,0.0,5.6616363525390625,0.0,194.93972778320312,0.0,0.07321316003799438,0.0,20.0,0.0,1.0398545556672616,0.23287997168335084,1924672.0,0.0
gaussian,pca,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.497907069327387,0.0578038826802537,0.11041787266731262,0.0,0.6833807826042175,0.0,0.9075000000000001,0.0,0.86,0.0,0.907635190879772,0.0,0.8587434973989595,0.0,0.8590982286634462,0.0,0.8657690738474092,0.0,0.8587434973989595,0.0,0.04749999999999999,0.0,1.0695819870980587,0.0,0.9660642555230575,0.0,0.02085825800895691,0.0,62.94879150390625,0.0,70.90511322021484,0.0,0.1431337594985962,0.0,20.0,0.0,5.458945569334901,0.06227132991399258,1924672.0,0.0
gaussian,pca,6,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,24.602431444334798,0.19150701103554815,0.12805406749248505,0.0,0.6338134407997131,0.0,0.9825,0.0,0.88,0.0,0.9824620615515388,0.0,0.8791516606642658,0.0,0.8795664391810517,0.0,0.8828282828282829,0.0,0.8791516606642658,0.0,0.10250000000000004,0.0,1.0111947438036992,0.0,0.8729282959170384,0.0,0.008016731590032578,0.0,189.2067413330078,0.0,40.40980529785156,0.0,0.1531122475862503,0.0,20.0,0.0,21.681543361007545,0.19959831848543674,1924672.0,0.0
gaussian,pca,8,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,105.20372122233191,2.444116422116254,0.07464484125375748,0.0,0.6451925039291382,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.7484993997599038,0.0,0.7479584635547938,0.0,0.7549261083743842,0.0,0.7484993997599038,0.0,0.25,0.0,0.9726853171291373,0.0,0.3770714401875906,0.0,0.0028750598430633545,0.0,367.2007141113281,0.0,22.046653747558594,0.0,0.07828693091869354,0.0,20.0,0.0,96.32567081932696,2.5019373273665937,1924672.0,0.0
gaussian,rp,2,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,1.1388545973362245,0.03439157575076463,0.04168042540550232,0.0,0.6257504820823669,0.0,0.6774999999999999,0.0,0.6999999999999998,0.0,0.678254456361409,0.0,0.6954781912765106,0.0,0.6816638370118846,0.0,0.747843734145104,0.0,0.6954781912765106,0.0,-0.022499999999999964,0.0,0.7977514087347762,0.0,0.7193285716343846,0.0,0.0849796012043953,0.0,7.469362735748291,0.0,159.81675720214844,0.0,0.059319302439689636,0.0,20.0,0.0,0.8954422360014481,0.009859616986855406,1924672.0,0.0
gaussian,rp,4,quack_embedding,random_kta,2.0,0.0,8.0,0.0,0.20000000000000004,0.0,20.0,0.0,6.460021972001414,0.0533407036805309,0.0820736289024353,0.0,0.62429279088974,0.0,0.8325,0.0,0.7399999999999999,0.0,0.8324583114577863,0.0,0.7398959583833533,0.0,0.7398959583833533,0.0,0.7398959583833533,0.0,0.7398959583833533,0.0,0.09250000000000003,0.0,0.9044554984273933,0.0,0.9442924481787377,0.0,0.01830149255692959,0.0,70.2873306274414,0.0,66.79461669921875,0.0,0.10373754054307938,0.0,20.0,0.0,5.441814402666448,0.05116564795915578,1924672.0,0.0
