dataset,seed,dr_method,dimension,embedding,circuit_evals,kta,centered_kta,variance,effective_rank,fro_norm,svm_train_acc,svm_test_acc
swiss_roll,0,pca,2,zz,250000,0.003466909285634756,0.01992352306842804,0.051418695598840714,2.7290592193603516,376.58544921875,0.6028571428571429,0.5466666666666666
swiss_roll,0,pca,2,angle_reupload,250000,0.000670970301143825,0.005550987087190151,0.026704678311944008,1.3210629224777222,397.0671081542969,0.4942857142857143,0.5266666666666666
swiss_roll,0,pca,4,zz,250000,0.012972145341336727,0.026632467284798622,0.03642513230443001,24.1573486328125,164.610107421875,0.7371428571428571,0.5933333333333334
swiss_roll,0,pca,4,angle_reupload,250000,-0.0012326111318543553,-0.0027393950149416924,0.04754037782549858,4.639132022857666,172.71429443359375,0.49142857142857144,0.5466666666666666
swiss_roll,0,pca,6,zz,250000,0.016907280310988426,0.026242898777127266,0.01050090603530407,150.68319702148438,71.69799041748047,0.8342857142857143,0.62
swiss_roll,0,pca,6,angle_reupload,250000,0.0011106723686680198,0.0017446548445150256,0.0034832581877708435,39.52229309082031,37.21235656738281,0.39714285714285713,0.4533333333333333
swiss_roll,0,pca,8,zz,250000,0.026836244389414787,0.03422591835260391,0.004004192538559437,339.408935546875,37.97880935668945,0.9828571428571429,0.5533333333333333
swiss_roll,0,pca,8,angle_reupload,250000,0.004686407279223204,0.005946555640548468,0.0003383391594979912,100.88143920898438,10.591020584106445,0.49142857142857144,0.5733333333333334
swiss_roll,0,pca,10,zz,250000,0.038276031613349915,0.04171627014875412,0.0024274070747196674,448.6829833984375,26.273237228393555,1.0,0.58
swiss_roll,0,pca,10,angle_reupload,250000,0.005201374180614948,0.006400058977305889,6.757724804629106e-06,150.64109802246094,1.5472837686538696,0.5114285714285715,0.52
swiss_roll,0,rp,2,zz,250000,0.005069270264357328,0.025628020986914635,0.059909846633672714,2.856231212615967,368.5393371582031,0.5942857142857143,0.5733333333333334
swiss_roll,0,rp,2,angle_reupload,250000,0.001962097827345133,0.014880278147757053,0.02973301149904728,1.3995260000228882,389.8391418457031,0.4257142857142857,0.4266666666666667
swiss_roll,0,rp,4,zz,250000,0.026138661429286003,0.05444201081991196,0.03870116546750069,23.927188873291016,166.72959899902344,0.82,0.6933333333333334
swiss_roll,0,rp,4,angle_reupload,250000,0.008566486649215221,0.01775677129626274,0.0475018173456192,4.616245269775391,168.8140869140625,0.48857142857142855,0.44
swiss_roll,0,rp,6,zz,250000,0.02406696043908596,0.03847433999180794,0.01369501929730177,127.51617431640625,80.04149627685547,0.8428571428571429,0.54
swiss_roll,0,rp,6,angle_reupload,250000,0.004242341034114361,0.007468719035387039,0.007182687520980835,17.29918098449707,53.0131950378418,0.46,0.47333333333333333
swiss_roll,0,rp,8,zz,250000,0.02396388351917267,0.03144848719239235,0.004644955042749643,309.52069091796875,41.77275085449219,0.9514285714285714,0.5266666666666666
